BSE_CODE,BSE_NAME,BSE_SYMBOL,BSE_SECURITY_NAME,Status,Group,BSE_FACE_VALUE,ISIN,Instrument,NSE_SYMBOL,NSE_NAME,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,NSE_FACE_VALUE,CompanyName,Ticker,Exchange
542911,Assam Entrade Limited,ASSAMENT,Assam Entrade Ltd,Active,X ,10,INE165G01010,Equity,,,,,,,,Assam Entrade Limited,ASSAMENT.BO,BSE
531168,Associated Ceramics Ltd.,ASSOCER,Associated Ceramics Ltd,Active,X ,10,INE771E01010,Equity,,,,,,,,Associated Ceramics Ltd.,ASSOCER.BO,BSE
544183,Associated Coaters Limited,ASSOCIATED,Associated Coaters Ltd,Active,M ,10,INE0RIQ01013,Equity,,,,,,,,Associated Coaters Limited,ASSOCIATED.BO,BSE
512433,Asutosh Enterprise Ltd.,ASUTENT,Asutosh Enterprise Ltd,Active,P ,10,INE508W01018,Equity,,,,,,,,Asutosh Enterprise Ltd.,ASUTENT.BO,BSE
544417,Aten Papers & Foam Limited,ATENPAPERS,Aten Papers & Foam Ltd,Active,M ,10,INE0XCV01014,Equity,,,,,,,,Aten Papers & Foam Limited,ATENPAPERS.BO,BSE
530187,Atharv Enterprises Limited,ATHARVENT,Atharv Enterprises Ltd,Active,X ,10,INE354E01031,Equity,,,,,,,,Atharv Enterprises Limited,ATHARVENT.BO,BSE
539099,Athena Constructions Limited,ATHCON,Athena Constructions Ltd,Active,M ,10,INE291R01011,Equity,,,,,,,,Athena Constructions Limited,ATHCON.BO,BSE
517429,Athena Global Technologies Limited,ATHENAGLO,Athena Global Technologies Ltd-$,Active,X ,10,INE576B01019,Equity,,,,,,,,Athena Global Technologies Limited,ATHENAGLO.BO,BSE
538713,Atishay Limited,ATISHAY,Atishay Ltd,Active,X ,10,INE011R01013,Equity,,,,,,,,Atishay Limited,ATISHAY.BO,BSE
532090,Atvo Enterprises Limited,ATVOENT,Atvo Enterprises Ltd,Active,X ,1,INE219M01021,Equity,,,,,,,,Atvo Enterprises Limited,ATVOENT.BO,BSE
530233,Auro Laboratories Ltd.,AUROLAB,Auro Laboratories Ltd,Active,X ,10,INE292C01011,Equity,,,,,,,,Auro Laboratories Ltd.,AUROLAB.BO,BSE
522005,Austin Engineering Co. Ltd.,AUSTENG,Austin Engineering Company Ltd,Active,XT,10,INE759F01012,Equity,,,,,,,,Austin Engineering Co. Ltd.,AUSTENG.BO,BSE
531994,Auto Pins (India) Ltd.,AUTOPINS,Auto Pins (India) Ltd,Active,XT,10,INE706C01028,Equity,,,,,,,,Auto Pins (India) Ltd.,AUTOPINS.BO,BSE
505036,Automobile Corpn. of Goa Ltd.,ACGL,Automobile Corporation of Goa Ltd-$,Active,X ,10,INE451C01013,Equity,,,,,,,,Automobile Corpn. of Goa Ltd.,ACGL.BO,BSE
505032,Automobile Products of India Ltd.,AUTOPRD,Automobile Products of India Ltd,Active,XT,1,INE0NY101012,Equity,,,,,,,,Automobile Products of India Ltd.,AUTOPRD.BO,BSE
512277,Autoriders International Ltd,AUTOINT,Autoriders International Ltd,Active,XT,10,INE340U01010,Equity,,,,,,,,Autoriders International Ltd,AUTOINT.BO,BSE
531310,Available Finance Ltd.,AVAILFC,Available Finance Ltd,Active,X ,10,INE325G01010,Equity,,,,,,,,Available Finance Ltd.,AVAILFC.BO,BSE
512149,Avance Technologies Ltd.,AVANCE,Avance Technologies Ltd,Active,XT,1,INE758A01072,Equity,,,,,,,,Avance Technologies Ltd.,AVANCE.BO,BSE
544337,Avax Apparels and Ornaments Limited,AVAX,Avax Apparels and Ornaments Ltd,Active,MT,10,INE0NQ401016,Equity,,,,,,,,Avax Apparels and Ornaments Limited,AVAX.BO,BSE
543737,Aveer Foods Limited,AVEER,Aveer Foods Ltd,Active,X ,10,INE09BN01011,Equity,,,,,,,,Aveer Foods Limited,AVEER.BO,BSE
539288,Avi Polymers Ltd.,AVI,AVI Polymers Ltd,Active,X ,10,INE897N01014,Equity,,,,,,,,Avi Polymers Ltd.,AVI.BO,BSE
512265,Avon Mercantile Ltd.,AVONMERC,Avon Mercantile Ltd,Active,XT,10,INE471D01019,Equity,,,,,,,,Avon Mercantile Ltd.,AVONMERC.BO,BSE
513642,Axel Polymers Ltd.,AXELPOLY,Axel Polymers Ltd,Active,X ,10,INE197C01012,Equity,,,,,,,,Axel Polymers Ltd.,AXELPOLY.BO,BSE
544382,Axis Mutual Fund,AXISVALUE,Axis Nifty500 Value 50 ETF,Active,B ,10,INF846KA1119,Equity,,,,,,,,Axis Mutual Fund,AXISVALUE.BO,BSE
543853,Axis Mutual Fund,AXSENSEX,AXIS S&P BSE SENSEX ETF,Active,B ,10,INF846K010Q0,Equity,,,,,,,,Axis Mutual Fund,AXSENSEX.BO,BSE
543357,Axis Mutual Fund,AXISCETF,Axis NIFTY India Consumption ETF,Active,B ,10,INF846K016C7,Equity,,,,,,,,Axis Mutual Fund,AXISCETF.BO,BSE
543347,Axis Mutual Fund,AXISTECETF,Axis NIFTY IT ETF,Active,B ,100,INF846K01Y96,Equity,,,,,,,,Axis Mutual Fund,AXISTECETF.BO,BSE
543348,Axis Mutual Fund,AXISHCETF,Axis NIFTY Healthcare ETF,Active,B ,10,INF846K01Z12,Equity,,,,,,,,Axis Mutual Fund,AXISHCETF.BO,BSE
523850,Axtel Industries Ltd.,AXTEL,Axtel Industries Ltd,Active,X ,10,INE767C01012,Equity,,,,,,,,Axtel Industries Ltd.,AXTEL.BO,BSE
544177,Aztec Fluids & Machinery Limited,AZTEC,Aztec Fluids & Machinery Ltd,Active,MT,10,INE0SCB01016,Equity,,,,,,,,Aztec Fluids & Machinery Limited,AZTEC.BO,BSE
508136,B & A Ltd.,BNALTD,B & A Ltd,Active,X ,10,INE489D01011,Equity,,,,,,,,B & A Ltd.,BNALTD.BO,BSE
523186,B&A Packaging India Limited,BAPACK,B&A Packaging India Ltd,Active,X ,10,INE00FM01013,Equity,,,,,,,,B&A Packaging India Limited,BAPACK.BO,BSE
543543,B-RIGHT REALESTATE LIMITED,BRRL,B-Right Realestate Ltd,Active,MT,10,INE0IZQ01016,Equity,,,,,,,,B-RIGHT REALESTATE LIMITED,BRRL.BO,BSE
544468,B. D. Industries (Pune) Limited,BDI,B. D. Industries (Pune) Ltd,Active,M ,10,INE1LJ801017,Equity,,,,,,,,B. D. Industries (Pune) Limited,BDI.BO,BSE
537766,B.C. Power Controls Limited,BCP,B.C. Power Controls Ltd,Active,XT,2,INE905P01028,Equity,,,,,,,,B.C. Power Controls Limited,BCP.BO,BSE
523019,B.N.Rathi Securities Ltd.,BNRSEC,BN Rathi Securities Ltd,Active,X ,5,INE710D01028,Equity,,,,,,,,B.N.Rathi Securities Ltd.,BNRSEC.BO,BSE
544335,B.R.GOYAL INFRASTRUCTURE LIMITED,BRGIL,B.R.Goyal Infrastructure Ltd,Active,M ,10,INE00ST01011,Equity,,,,,,,,B.R.GOYAL INFRASTRUCTURE LIMITED,BRGIL.BO,BSE
531268,B2B Software Technologies Ltd.,B2BSOFT,B2B Software Technologies Ltd,Active,X ,10,INE151B01011,Equity,,,,,,,,B2B Software Technologies Ltd.,B2BSOFT.BO,BSE
524602,BANDARAM PHARMA PACKTECH LIMITED,BANDARAM,Bandaram Pharma Packtech Ltd,Active,X ,10,INE875N01036,Equity,,,,,,,,BANDARAM PHARMA PACKTECH LIMITED,BANDARAM.BO,BSE
512025,BANGANGA PAPER INDUSTRIES LIMITED,BANGANGA,Banganga Paper Industries Ltd,Active,X ,1,INE767M01029,Equity,,,,,,,,BANGANGA PAPER INDUSTRIES LIMITED,BANGANGA.BO,BSE
544196,BARODA BNP PARIBAS MUTUAL FUND,BBNPNBETF,Baroda BNP Paribas Nifty Bank ETF,Active,B ,10,INF251K01TL6,Equity,,,,,,,,BARODA BNP PARIBAS MUTUAL FUND,BBNPNBETF.BO,BSE
517246,BCC Fuba India Ltd.,BCCFUBA,BCC Fuba India Ltd,Active,XT,10,INE788D01016,Equity,,,,,,,,BCC Fuba India Ltd.,BCCFUBA.BO,BSE
539621,BCL Enterprises Limited,BCLENTERPR,BCL Enterprises Ltd,Active,X ,1,INE368E01023,Equity,,,,,,,,BCL Enterprises Limited,BCLENTERPR.BO,BSE
542057,BCPL Railway Infrastructure Limited,BCPL,BCPL Railway Infrastructure Ltd,Active,B ,10,INE00SW01015,Equity,,,,,,,,BCPL Railway Infrastructure Limited,BCPL.BO,BSE
524828,BDH Industries Ltd.,BDH,BDH Industries Ltd,Active,XT,10,INE278D01018,Equity,,,,,,,,BDH Industries Ltd.,BDH.BO,BSE
511585,BEFOUND MOVEMENT LIMITED,BEFOUNDMOL,Befound Movement Ltd,Active,XT,1,INE425F01028,Equity,,,,,,,,BEFOUND MOVEMENT LIMITED,BEFOUNDMOL.BO,BSE
539662,BFL Asset Finvest Limited,BFLAFL,BFL Asset Finvest Ltd,Active,X ,10,INE948Q01018,Equity,,,,,,,,BFL Asset Finvest Limited,BFLAFL.BO,BSE
511664,BGIL Films & Technologies Ltd,BGIL,BGIL Films & Technologies Ltd,Active,XT,10,INE443D01018,Equity,,,,,,,,BGIL Films & Technologies Ltd,BGIL.BO,BSE
511501,BHARAT BHUSHAN FINANCE & COMMODITY BROKERS LIMITED,BHARAT,Bharat Bhushan Finance & Commodity Brokers Ltd,Active,X ,10,INE900A01013,Equity,,,,,,,,BHARAT BHUSHAN FINANCE & COMMODITY BROKERS LIMITED,BHARAT.BO,BSE
521238,BHARAT GLOBAL DEVELOPERS LIMITED,BGDL,Bharat Global Developers Ltd,Active,T ,10,INE893C01032,Equity,,,,,,,,BHARAT GLOBAL DEVELOPERS LIMITED,BGDL.BO,BSE
544535,BHARATROHAN AIRBORNE INNOVATIONS LIMITED,BHARATROHAN,Bharatrohan Airborne Innovations Ltd,Active,M ,10,INE0QMV01017,Equity,,,,,,,,BHARATROHAN AIRBORNE INNOVATIONS LIMITED,BHARATROHAN.BO,BSE
544551,BHAVIK ENTERPRISES LIMITED,BHAVIK,Bhavik Enterprises Ltd,Active,M ,10,INE18PB01017,Equity,,,,,,,,BHAVIK ENTERPRISES LIMITED,BHAVIK.BO,BSE
526488,BHUDEVI INFRA PROJECTS LIMITED,BHUDEVI,Bhudevi Infra Projects Ltd,Active,XT,10,INE432N01010,Equity,,,,,,,,BHUDEVI INFRA PROJECTS LIMITED,BHUDEVI.BO,BSE
531752,BIOGEN PHARMACHEM INDUSTRIES LIMITED,BIOGEN,Biogen Pharmachem Industries Ltd,Active,X ,1,INE703D01023,Equity,,,,,,,,BIOGEN PHARMACHEM INDUSTRIES LIMITED,BIOGEN.BO,BSE
526709,BITS Ltd,BITS,Bits Ltd,Active,XT,2,INE839A01021,Equity,,,,,,,,BITS Ltd,BITS.BO,BSE
519500,BKV Industries Ltd.,BKV,BKV Industries Ltd,Active,X ,1,INE356C01022,Equity,,,,,,,,BKV Industries Ltd.,BKV.BO,BSE
544474,BLT Logistics Limited,BLT,BLT Logistics Ltd,Active,M ,10,INE0W4K01013,Equity,,,,,,,,BLT Logistics Limited,BLT.BO,BSE
539175,BLUEGOD ENTERTAINMENT LIMITED,BLUEGOD,Bluegod Entertainment Ltd,Active,XT,1,INE924N01024,Equity,,,,,,,,BLUEGOD ENTERTAINMENT LIMITED,BLUEGOD.BO,BSE
542669,BMW INDUSTRIES LIMITED,BMW,BMW Industries Ltd,Active,B ,1,INE374E01021,Equity,,,,,,,,BMW INDUSTRIES LIMITED,BMW.BO,BSE
526125,BN AGROCHEM LIMITED,BNAGROCHEM,BN Agrochem Ltd,Active,X ,10,INE00HZ01011,Equity,,,,,,,,BN AGROCHEM LIMITED,BNAGROCHEM.BO,BSE
530809,BNR Udyog Ltd.,BNRUDY,BNR Udyog Ltd,Active,X ,10,INE355C01016,Equity,,,,,,,,BNR Udyog Ltd.,BNRUDY.BO,BSE
509470,BOMBAY OXYGEN INVESTMENTS LIMITED,BOMOXY-B1,Bombay Oxygen Investments Ltd,Active,X ,100,INE01TL01014,Equity,,,,,,,,BOMBAY OXYGEN INVESTMENTS LIMITED,BOMOXY-B1.BO,BSE
511246,BOMBAY TALKIES LIMITED,BOMTALKIES,Bombay Talkies Ltd,Active,X ,1,INE910D01024,Equity,,,,,,,,BOMBAY TALKIES LIMITED,BOMTALKIES.BO,BSE
543211,BONLON INDUSTRIES LIMITED,BONLON,Bonlon Industries Ltd,Active,B ,10,INE0B9A01018,Equity,,,,,,,,BONLON INDUSTRIES LIMITED,BONLON.BO,BSE
535693,BRAHMAPUTRA INFRASTRUCTURE LIMITED,BRAHMINFRA,Brahmaputra Infrastructure Ltd,Active,X ,10,INE320I01017,Equity,,,,,,,,BRAHMAPUTRA INFRASTRUCTURE LIMITED,BRAHMINFRA.BO,BSE
544231,BROACH LIFECARE HOSPITAL LIMITED,BROACH,Broach Lifecare Hospital Ltd,Active,M ,10,INE0SFZ01018,Equity,,,,,,,,BROACH LIFECARE HOSPITAL LIMITED,BROACH.BO,BSE
532123,BSEL ALGO LIMITED,BSELALGO,BSEL Algo Ltd,Active,X ,10,INE395A01016,Equity,,,,,,,,BSEL ALGO LIMITED,BSELALGO.BO,BSE
532380,Baba Arts Ltd,BABA,Baba Arts Ltd-$,Active,X ,1,INE893A01036,Equity,,,,,,,,Baba Arts Ltd,BABA.BO,BSE
524516,Bacil Pharma Ltd.,BACPHAR,Bacil Pharma Ltd,Active,X ,10,INE711D01018,Equity,,,,,,,,Bacil Pharma Ltd.,BACPHAR.BO,BSE
544093,Bajaj Finserv Mutual Fund,BANKBETF,Bajaj Finserv Nifty Bank ETF,Active,B ,10,INF0QA701714,Equity,,,,,,,,Bajaj Finserv Mutual Fund,BANKBETF.BO,BSE
544092,Bajaj Finserv Mutual Fund,NIFTYBETF,Bajaj Finserv Nifty 50 ETF,Active,B ,10,INF0QA701722,Equity,,,,,,,,Bajaj Finserv Mutual Fund,NIFTYBETF.BO,BSE
512261,Bajaj Global Ltd,BAJGLOB,Bajaj Global Ltd,Active,XT,10,INE553H01015,Equity,,,,,,,,Bajaj Global Ltd,BAJGLOB.BO,BSE
507944,Bajaj Steel Industries Ltd.,BAJAJST,Bajaj Steel Industries Ltd,Active,B ,5,INE704G01024,Equity,,,,,,,,Bajaj Steel Industries Ltd.,BAJAJST.BO,BSE
539834,Balgopal Commercial limited,BALGOPAL,Balgopal Commercial Ltd,Active,X ,10,INE119R01014,Equity,,,,,,,,Balgopal Commercial limited,BALGOPAL.BO,BSE
532485,Balmer Lawrie Investments Ltd.,BLIL,Balmer Lawrie Investments Ltd,Active,B ,1,INE525F01025,Equity,,,,,,,,Balmer Lawrie Investments Ltd.,BLIL.BO,BSE
520127,Balurghat Technologies Ltd.,BALTE,Balurghat Technologies Ltd,Active,X ,10,INE654B01014,Equity,,,,,,,,Balurghat Technologies Ltd.,BALTE.BO,BSE
519295,Bambino Agro Industries Ltd,BAMBINO,Bambino Agro Industries Ltd,Active,X ,10,INE921D01013,Equity,,,,,,,,Bambino Agro Industries Ltd,BAMBINO.BO,BSE
531591,Bampsl Securities Ltd.,BAMPSL,Bampsl Securities Ltd,Active,X ,10,INE802A01037,Equity,,,,,,,,Bampsl Securities Ltd.,BAMPSL.BO,BSE
509053,Banas Finance Limited,BANASFN,Banas Finance Ltd,Active,X ,10,INE521L01030,Equity,,,,,,,,Banas Finance Limited,BANASFN.BO,BSE
540154,Bandhan Mutual Fund,IDFSENSEXE,Bandhan S&P BSE SENSEX ETF,Active,A ,10,INF194KA1T91,Equity,,,,,,,,Bandhan Mutual Fund,IDFSENSEXE.BO,BSE
539120,Bangalore Fort Farms Limited,BFFL,Bangalore Fort Farms Ltd,Active,XT,10,INE578R01011,Equity,,,,,,,,Bangalore Fort Farms Limited,BFFL.BO,BSE
538546,Bansal Roofing Products Limited,BRPL,Bansal Roofing Products Ltd,Active,B ,10,INE319Q01012,Equity,,,,,,,,Bansal Roofing Products Limited,BRPL.BO,BSE
519353,Bansisons Tea Industries Ltd.,BANSTEA,Bansisons Tea Industries Ltd,Active,ZP,10,INE856E01019,Equity,,,,,,,,Bansisons Tea Industries Ltd.,BANSTEA.BO,BSE
513502,Baroda Extrusion Ltd.,BAROEXT,Baroda Extrusion Ltd,Active,X ,1,INE927K01023,Equity,,,,,,,,Baroda Extrusion Ltd.,BAROEXT.BO,BSE
500270,Baroda Rayon Corpn. Ltd.,BARODARY,Baroda Rayon Corporation Ltd,Active,X ,10,INE461A01024,Equity,,,,,,,,Baroda Rayon Corpn. Ltd.,BARODARY.BO,BSE
524687,Basant Agro-Tech (India) Ltd.,BASANTGL,Basant Agro Tech India Ltd-$,Active,X ,1,INE473E01021,Equity,,,,,,,,Basant Agro-Tech (India) Ltd.,BASANTGL.BO,BSE
522004,Batliboi Ltd,BATLIBOI,Batliboi Ltd-$,Active,X ,5,INE177C01022,Equity,,,,,,,,Batliboi Ltd,BATLIBOI.BO,BSE
539946,Bazel International Limited,BAZELINTER,Bazel International Ltd,Active,X ,10,INE217E01014,Equity,,,,,,,,Bazel International Limited,BAZELINTER.BO,BSE
539018,Beekay Steel Industries Ltd.,BEEKAY,Beekay Steel Industries Ltd,Active,B ,10,INE213D01015,Equity,,,,,,,,Beekay Steel Industries Ltd.,BEEKAY.BO,BSE
532645,Beeyu Overseas Ltd.,BEEYU,Beeyu Overseas Ltd,Active,X ,10,INE052B01011,Equity,,,,,,,,Beeyu Overseas Ltd.,BEEYU.BO,BSE
544369,Beezaasan Explotech Limited,BEEZAASAN,Beezaasan Explotech Ltd,Active,M ,10,INE13VU01016,Equity,,,,,,,,Beezaasan Explotech Limited,BEEZAASAN.BO,BSE
522650,Bemco Hydraulics Ltd.,BEMHY,Bemco Hydraulics Ltd ,Active,X ,1,INE142E01022,Equity,,,,,,,,Bemco Hydraulics Ltd.,BEMHY.BO,BSE
541178,Benara Bearings and Pistons Limited,BENARA,Benara Bearings and Pistons Ltd,Active,MT,10,INE495Z01011,Equity,,,,,,,,Benara Bearings and Pistons Limited,BENARA.BO,BSE
509438,Benares Hotels Ltd,BENARAS,Benares Hotels Ltd,Active,B ,10,INE664D01019,Equity,,,,,,,,Benares Hotels Ltd,BENARAS.BO,BSE
544052,Benchmark Computer Solutions Limited,BENCHMARK,Benchmark Computer Solutions Ltd,Active,M ,10,INE0Q2Z01013,Equity,,,,,,,,Benchmark Computer Solutions Limited,BENCHMARK.BO,BSE
533095,Bengal & Assam Company Limited,BENGALASM,Bengal & Assam Company Ltd,Active,B ,10,INE083K01017,Equity,,,,,,,,Bengal & Assam Company Limited,BENGALASM.BO,BSE
512404,Bengal Steel Industries Ltd.,BENGALS,Bengal Steel Industries Ltd,Active,P ,10,INE523W01017,Equity,,,,,,,,Bengal Steel Industries Ltd.,BENGALS.BO,BSE
532230,Bengal Tea & fabrics Ltd.,BENGALT,Bengal Tea & Fabrics Ltd,Active,X ,10,INE665D01016,Equity,,,,,,,,Bengal Tea & fabrics Ltd.,BENGALT.BO,BSE
512195,Bentley Commercial Enterprises Ltd.,BENTCOM,Bentley Commercial Enterprises Ltd,Active,P ,10,INE496M01017,Equity,,,,,,,,Bentley Commercial Enterprises Ltd.,BENTCOM.BO,BSE
531340,Bervin Investments And Leasing Ltd.,BERVINL,Bervin Investment & Leasing Ltd,Active,X ,10,INE348I01018,Equity,,,,,,,,Bervin Investments And Leasing Ltd.,BERVINL.BO,BSE
524606,Beryl Drugs Ltd.,BERLDRG,Beryl Drugs Ltd,Active,X ,10,INE415H01017,Equity,,,,,,,,Beryl Drugs Ltd.,BERLDRG.BO,BSE
531582,Beryl Securities Ltd,BERYLSE,Beryl Securities Ltd,Active,X ,10,INE508J01015,Equity,,,,,,,,Beryl Securities Ltd,BERYLSE.BO,BSE
508664,Best Eastern Hotels Limited,BESTEAST,Best Eastern Hotels Ltd,Active,X ,1,INE553F01035,Equity,,,,,,,,Best Eastern Hotels Limited,BESTEAST.BO,BSE
512477,Betex India Ltd.,BETXIND,Betex India Ltd,Active,X ,10,INE765L01017,Equity,,,,,,,,Betex India Ltd.,BETXIND.BO,BSE
504646,Bhagwati Autocast Limited,BGWTATO,Bhagwati Autocast Ltd,Active,X ,10,INE106G01014,Equity,,,,,,,,Bhagwati Autocast Limited,BGWTATO.BO,BSE
509449,Bhagwati Oxygen Ltd.,BHAGWOX,Bhagawati Oxygen Ltd,Active,X ,10,INE026I01010,Equity,,,,,,,,Bhagwati Oxygen Ltd.,BHAGWOX.BO,BSE
540545,Bhakti Gems And Jewellery Limited,BGJL,Bhakti Gems and Jewellery Ltd,Active,X ,10,INE986W01016,Equity,,,,,,,,Bhakti Gems And Jewellery Limited,BGJL.BO,BSE
538576,Bhanderi Infracon Limited,BHANDERI,Bhanderi Infracon Ltd,Active,MT,10,INE336Q01016,Equity,,,,,,,,Bhanderi Infracon Limited,BHANDERI.BO,BSE
531862,Bharat Agri Fert and Realty Ltd,BHARATAGRI,Bharat Agri Fert & Realty Ltd,Active,X ,1,INE842D01029,Equity,,,,,,,,Bharat Agri Fert and Realty Ltd,BHARATAGRI.BO,BSE
524663,Bharat Immunologicals & Biologicals,BIBCL,Bharat Immunologicals & Biologicals Corporation Ltd-$,Active,B ,10,INE994B01014,Equity,,,,,,,,Bharat Immunologicals & Biologicals,BIBCL.BO,BSE
541096,Bharat Parenterals Limited,BPLPHARMA,Bharat Parenterals Ltd,Active,X ,10,INE365Y01019,Equity,,,,,,,,Bharat Parenterals Limited,BPLPHARMA.BO,BSE
890157,Bharti Airtel  Ltd.,AIRTELPP,Bharti Airtel  Ltd,Active,A ,5,IN9397D01014,Equity,,,,,,,,Bharti Airtel  Ltd.,AIRTELPP.BO,BSE
524534,Bhaskar Agrochemicals Ltd.,BHASKAGR,Bhaskar Agrochemicals Ltd,Active,X ,10,INE972C01018,Equity,,,,,,,,Bhaskar Agrochemicals Ltd.,BHASKAGR.BO,BSE
543497,Bhatia Colour Chem Limited,BCCL,Bhatia Colour Chem Ltd,Active,MT,10,INE0KQ001017,Equity,,,,,,,,Bhatia Colour Chem Limited,BCCL.BO,BSE
540956,Bhatia Communications & Retail (India) Limited,BHATIA,Bhatia Communications & Retail (India) Ltd,Active,B ,1,INE341Z01025,Equity,,,,,,,,Bhatia Communications & Retail (India) Limited,BHATIA.BO,BSE
514272,Bhilwara Spinners Ltd,BHILSPIN,Bhilwara Spinners Ltd,Active,X ,10,INE436C01014,Equity,,,,,,,,Bhilwara Spinners Ltd,BHILSPIN.BO,BSE
533108,Bhilwara Technical Textiles Limited,BTTL,Bhilwara Technical Textiles Ltd,Active,X ,1,INE274K01012,Equity,,,,,,,,Bhilwara Technical Textiles Limited,BTTL.BO,BSE
500058,Bihar Sponge Iron Ltd,BIHSPONG,Bihar Sponge Iron Ltd,Active,X ,10,INE819C01011,Equity,,,,,,,,Bihar Sponge Iron Ltd,BIHSPONG.BO,BSE
526853,Bilcare Ltd.,BI,Bilcare Ltd-$,Active,X ,10,INE986A01012,Equity,,,,,,,,Bilcare Ltd.,BI.BO,BSE
543209,Billwin Industries Limited,BILLWIN,Billwin Industries Ltd,Active,M ,10,INE0CRS01012,Equity,,,,,,,,Billwin Industries Limited,BILLWIN.BO,BSE
505681,Bimetal Bearings Ltd,BIMETAL,Bimetal Bearings Ltd-$,Active,X ,10,INE469A01019,Equity,,,,,,,,Bimetal Bearings Ltd,BIMETAL.BO,BSE
523054,Binayak Tex Processors  Ltd.,ZBINTXPP,Binayak Tex Processors Ltd,Active,XT,10,INE626H01019,Equity,,,,,,,,Binayak Tex Processors  Ltd.,ZBINTXPP.BO,BSE
540148,Bindal Exports Limited,BINDALEXPO,Bindal Exports Ltd,Active,MT,10,INE564V01013,Equity,,,,,,,,Bindal Exports Limited,BINDALEXPO.BO,BSE
535620,Binny Mills Limited,BINNYMILLS,Binny Mills Ltd,Active,XT,10,INE160L01011,Equity,,,,,,,,Binny Mills Limited,BINNYMILLS.BO,BSE
522105,Birla Precision Technologies Ltd,BIRLAPREC,Birla Precision Technologies Ltd,Active,X ,2,INE372E01025,Equity,,,,,,,,Birla Precision Technologies Ltd,BIRLAPREC.BO,BSE
531671,Bisil Plast Limited,BISIL,Bisil Plast Ltd,Active,XT,1,INE214D01021,Equity,,,,,,,,Bisil Plast Limited,BISIL.BO,BSE
543926,Bizotic Commercial Limited,BIZOTIC,Bizotic Commercial Ltd,Active,MT,10,INE0OJ401014,Equity,,,,,,,,Bizotic Commercial Limited,BIZOTIC.BO,BSE
514183,Black Rose Industries Ltd,BLACKROSE,Black Rose Industries Ltd,Active,X ,1,INE761G01016,Equity,,,,,,,,Black Rose Industries Ltd,BLACKROSE.BO,BSE
526225,Bloom Dekor Ltd.,BLOOM,Bloom Dekor Ltd-$,Active,XT,10,INE253C01013,Equity,,,,,,,,Bloom Dekor Ltd.,BLOOM.BO,BSE
513422,Bloom Industries Ltd,BLOIN,Bloom Industries Ltd,Active,X ,10,INE373E01015,Equity,,,,,,,,Bloom Industries Ltd,BLOIN.BO,BSE
506981,Blue Chip Tex Industries Ltd.,BLUECHIPT,Bluechip Tex Industries Ltd,Active,X ,10,INE472D01017,Equity,,,,,,,,Blue Chip Tex Industries Ltd.,BLUECHIPT.BO,BSE
539607,Blue Cloud Softech Solutions Limited,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,Active,B ,1,INE373T01047,Equity,,,,,,,,Blue Cloud Softech Solutions Limited,BLUECLOUDS.BO,BSE
514440,Blue Pearl Agriventures Limited,BPAGRI,Blue Pearl Agriventures Ltd,Active,XT,1,INE439N01031,Equity,,,,,,,,Blue Pearl Agriventures Limited,BPAGRI.BO,BSE
539122,Bodhtree Consulting Limited,BODHTREE,Bodhtree Consulting Ltd,Active,XT,10,INE104F01029,Equity,,,,,,,,Bodhtree Consulting Limited,BODHTREE.BO,BSE
501430,Bombay Cycle & Motor Agency Ltd.,BOMBCYC,Bombay Cycle & Motor Agency Ltd,Active,X ,10,INE691K01017,Equity,,,,,,,,Bombay Cycle & Motor Agency Ltd.,BOMBCYC.BO,BSE
504648,Bombay Wire Ropes Ltd.,BOMBWIR,Bombay Wire Ropes Ltd,Active,X ,1,INE089T01023,Equity,,,,,,,,Bombay Wire Ropes Ltd.,BOMBWIR.BO,BSE
543971,Bondada Engineering Limited,BONDADA,Bondada Engineering Ltd,Active,M ,2,INE0Q8P01029,Equity,,,,,,,,Bondada Engineering Limited,BONDADA.BO,BSE
531458,Boston Bio Systems Ltd.,BOSTONBIO,Boston Bio Systems Ltd,Active,X ,10,INE109B01019,Equity,,,,,,,,Boston Bio Systems Ltd.,BOSTONBIO.BO,BSE
535279,Bothra Metals & Alloys Limited,BMAL,Bothra Metals & Alloys Ltd,Active,MT,10,INE583M01012,Equity,,,,,,,,Bothra Metals & Alloys Limited,BMAL.BO,BSE
505690,Brady & Morris Engineering Co. Ltd.,BRADYM,Brady & Morris Engineering Company Ltd,Active,X ,10,INE856A01017,Equity,,,,,,,,Brady & Morris Engineering Co. Ltd.,BRADYM.BO,BSE
530207,Brawn Biotech Limited,BRAWN,Brawn Biotech Ltd,Active,X ,10,INE899B01015,Equity,,,,,,,,Brawn Biotech Limited,BRAWN.BO,BSE
530249,Bridge Securities Ltd.,BRIDGESE,Bridge Securities Ltd,Active,X ,1,INE958C01025,Equity,,,,,,,,Bridge Securities Ltd.,BRIDGESE.BO,BSE
526731,Bright Brothers Ltd.,BRIGHTBR,Bright Brothers Ltd-$,Active,X ,10,INE630D01010,Equity,,,,,,,,Bright Brothers Ltd.,BRIGHTBR.BO,BSE
543831,Bright Outdoor Media Limited,BRIGHT,Bright Outdoor Media Ltd,Active,M ,10,INE0OMI01019,Equity,,,,,,,,Bright Outdoor Media Limited,BRIGHT.BO,BSE
